I
810 Version. Created with TaxiDraw 0.3.2

1     20 1 1 EBFN KOKSIJDE
10  51.090263    2.652932 11x 108.330  8749 1526.0311 0312.1526  164 121121 01 0 2 0.25 0 0300.0300 
10  51.094958    2.658133 02x 193.007  6383 0000.0000 0000.0000  164 121121 01 0 2 0.25 0 0300.0300 
10  51.098000    2.638400 xxx  60.659   107 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.096511    2.647790 xxx 170.161   296 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.097969    2.642246 xxx 172.745   189 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.099556    2.641386 xxx  85.046   686 0000.0000 0000.0000  161 111111 02 0 0 0.25 0 
10  51.098866    2.641484 xxx  84.709   689 0000.0000 0000.0000  373 111111 02 0 0 0.25 0 
10  51.097759    2.638072 xxx 207.396   176 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086446    2.639216 xxx 272.134   690 0000.0000 0000.0000   76 161161 01 0 0 0.25 0 
10  51.086711    2.641809 xxx  66.738   590 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086827    2.637301 xxx 135.131   392 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.097944    2.646173 xxx 173.088   170 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.098327    2.646307 xxx 208.941   169 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.091579    2.645414 xxx  18.922  3565 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.097627    2.646343 xxx 131.412   883 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.103403    2.660410 xxx  91.184   232 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.103296    2.659391 xxx 252.208   275 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.103027    2.658575 xxx  47.351   215 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.101989    2.657961 xxx  12.689   679 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.100011    2.655414 xxx  52.251  1287 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.100873    2.658691 xxx 283.296   561 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.098503    2.645863 xxx  84.493  3437 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.095805    2.636919 xxx  19.739  1364 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086663    2.653478 xxx 292.161   560 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.087090    2.649405 xxx  93.764  1374 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.087303    2.644775 xxx  95.008   790 0000.0000 0000.0000   79 161161 01 0 0 0.25 0 
10  51.088331    2.639647 xxx 112.691  1765 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.089923    2.635904 xxx 169.301  2087 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086113    2.670509 xxx 211.492   200 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.085764    2.669908 xxx 241.463   227 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.085512    2.668822 xxx 255.172   325 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.085393    2.667784 xxx  89.741   175 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.085905    2.664648 xxx 106.263  1334 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086320    2.658809 xxx  87.459  1435 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.086308    2.655155 xxx 102.497   270 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.085398    2.669577 xxx  71.738   263 0000.0000 0000.0000  120 111111 02 0 0 0.25 0 
10  51.093114    2.635375 xxx 199.853   398 0000.0000 0000.0000   82 161161 01 0 0 0.25 0 
10  51.098525    2.638453 xxx 175.208   333 0000.0000 0000.0000   82 111111 02 0 0 0.25 0 
18  51.091760    2.653720 4 BCN
19  51.094818    2.634455 1 WS
19  51.085707    2.671409 1 WS
53 12210 TAXI
54 12210 TWR
55 12250 APP

99
