I
810 Version. Created with TaxiDraw 0.3.2

1    247 1 0 EBTN Goetsenhoven
10  50.782368    4.957268 17x 170.000  2560 0000.0000 0000.0000   98 121121 01 0 2 0.25 0 0300.0300 
10  50.781188    4.956368 06x  60.000  2362 0000.0000 0000.0000   98 121121 01 0 2 0.25 0 0300.0300 
10  50.780305    4.951598 xxx 162.816   465 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.781082    4.951325 xxx   4.934   130 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.781400    4.951463 xxx 206.175   124 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.783182    4.953931 xxx 215.773    77 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.782325    4.952708 xxx  42.711   774 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.783386    4.954102 xxx 202.124    98 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.785273    4.954793 xxx 203.048   102 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.785514    4.955082 xxx 227.991   134 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778486    4.953386 xxx 288.075    89 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778322    4.953521 xxx 222.154    37 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778994    4.952655 xxx 143.644   435 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.776867    4.953753 xxx 224.048   368 0000.0000 0000.0000  144 111111 02 0 0 0.25 0 
10  50.777022    4.953524 xxx  53.406   372 0000.0000 0000.0000   67 111111 02 0 0 0.25 0 
10  50.777248    4.954465 xxx 177.352   116 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.777538    4.954309 xxx 146.756   129 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.777426    4.954148 xxx 198.529    65 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.777589    4.954180 xxx 174.845    68 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.777919    4.953803 xxx 136.378   242 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778339    4.953329 xxx 157.491   150 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778440    4.953756 xxx  94.049    92 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.782924    4.960341 xxx  60.098    82 0000.0000 0000.0000   82 111111 02 0 0 0.25 0 
10  50.784329    4.954445 xxx  11.558   613 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778709    4.956059 xxx  78.313  1002 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.776575    4.953151 xxx 149.710   196 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  50.785690    4.955697 xxx  77.155   200 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.777345    4.954319 xxx 167.077   152 0000.0000 0000.0000   46 111111 02 0 0 0.25 0 
10  50.777330    4.954204 xxx 163.704    65 0000.0000 0000.0000   27 111111 02 0 0 0.25 0 
10  50.782757    4.958771 xxx  78.292   649 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.782534    4.957438 xxx 207.795    37 0000.0000 0000.0000   25 111111 02 0 0 0.25 0 
10  50.782619    4.957432 xxx 301.305    35 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778393    4.953746 xxx 253.096    93 0000.0000 0000.0000   24 111111 02 0 0 0.25 0 
10  50.778240    4.953464 xxx 189.402    43 0000.0000 0000.0000   18 111111 02 0 0 0.25 0 
10  50.778383    4.953405 xxx 151.370    81 0000.0000 0000.0000   41 111111 02 0 0 0.25 0 
10  50.778410    4.953569 xxx  91.557    79 0000.0000 0000.0000   34 111111 02 0 0 0.25 0 
14  50.783553    4.957576   0 0 ATC Tower
18  50.781771    4.959131 1 BCN
19  50.780976    4.958658 1 WS

99
