I
810 Version. Created with TaxiDraw 0.3.2

1     36 1 1 EBAW Anvers Deurne
10  51.190079    4.462913 11x 109.840  4926 0472.0000 0000.0000  148 333333 01 0 3 0.25 1 0300.0300 
10  51.191329    4.463981 11L 109.884  2629 0000.0000 0000.0000  164 121121 03 0 1 0.35 0 0300.0300 
10  51.191180    4.456989 xxx 181.134    81 0000.0000 0000.0000   42 161161 02 0 0 0.25 0 
10  51.190926    4.471041 xxx  54.958   221 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.190569    4.470449 xxx  35.354   192 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.186060    4.459678 xxx  35.017   639 0000.0000 0000.0000   50 161161 02 0 0 0.25 0 
10  51.185552    4.461568 xxx 130.411  1346 0000.0000 0000.0000  115 111111 02 0 0 0.25 0 
10  51.190826    4.472762 xxx 108.189   715 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.189238    4.473557 xxx  16.051  1023 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.189872    4.470125 xxx 182.779   898 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.191099    4.470336 xxx  88.720   456 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.191713    4.465787 xxx 105.624  1703 0000.0000 0000.0000   50 111111 02 0 0 0.25 0 
10  51.190013    4.469013 xxx 179.879   832 0000.0000 0000.0000   50 111111 04 0 0 0.25 0 
10  51.186255    4.455692 xxx 127.576  1620 0000.0000 0000.0000  422 111111 02 0 0 0.35 0 
10  51.190912    4.453364 xxx 201.440   930 0000.0000 0000.0000   60 161161 02 0 0 0.35 0 
10  51.191252    4.454111 xxx 143.540   890 0000.0000 0000.0000   60 161161 02 0 0 0.35 0 
10  51.190221    4.455311 xxx 231.474  1150 0000.0000 0000.0000   60 161161 02 0 0 0.35 0 
10  51.186798    4.460170 xxx 284.040  2962 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187043    4.471160 xxx 230.040   914 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187332    4.471080 xxx 155.040   192 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187784    4.471009 xxx 194.040   192 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.185806    4.466827 xxx  92.640   192 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.185828    4.467683 xxx  83.040   212 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.185934    4.468531 xxx  74.040   192 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.186124    4.469281 xxx  62.040   192 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.189676    4.453482 xxx 218.398   232 0000.0000 0000.0000   50 111111 02 0 0 0.35 0 
10  51.188656    4.452696 xxx 150.340   782 0000.0000 0000.0000  483 111111 02 0 0 0.35 0 
10  51.188378    4.453953 xxx 149.695   549 0000.0000 0000.0000  483 111111 02 0 0 0.35 0 
10  51.189015    4.451439 xxx 150.340   270 0000.0000 0000.0000  299 111111 02 0 0 0.35 0 
10  51.186529    4.456152 xxx 128.428   338 0000.0000 0000.0000  281 111111 02 0 0 0.35 0 
10  51.186841    4.455225 xxx 106.340   270 0000.0000 0000.0000  275 111111 02 0 0 0.35 0 
10  51.193873    4.460107 xxx 130.140   375 0000.0000 0000.0000  299 111111 02 0 0 0.35 0 
10  51.192925    4.457174 xxx 248.740  1481 0000.0000 0000.0000   40 161161 02 0 0 0.35 0 
10  51.191522    4.461683 xxx 199.540   680 0000.0000 0000.0000   40 161161 02 0 0 0.35 0 
10  51.192883    4.460641 xxx 119.440   792 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.193149    4.460573 xxx 119.240   598 0000.0000 0000.0000  128 111111 02 0 0 0.35 0 
10  51.188017    4.470964 xxx 161.040   127 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187936    4.471218 xxx 239.040   127 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187100    4.471047 xxx 197.040   127 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
10  51.187256    4.471325 xxx  83.040   127 0000.0000 0000.0000   50 161161 02 0 0 0.35 0 
